Date,total_volume,total_dollar,valid_close_assets,valid_volume_assets
1963-03-25,7638184,1621207.8477993533,23,23
1963-03-26,9170866,1867405.6361173913,23,23
1963-03-27,10625980,2251195.709299378,23,23
1963-03-28,10479712,1979263.6563664712,23,23
1963-03-29,8419485,1567920.1317209601,23,23
1963-04-01,8661745,1625411.1373193525,23,23
1963-04-02,7932655,1723075.6730760597,23,23
1963-04-03,8161769,1560788.704761289,23,23
1963-04-04,11851407,3051827.645939596,23,23
1963-04-05,13495180,3809440.739543434,23,23
1963-04-08,11730043,3391547.1673346832,23,23
1963-04-09,11477153,2653906.3061454147,23,23
1963-04-10,17910635,2895303.2474174723,23,23
1963-04-11,9983102,2879297.4053264186,23,23
1963-04-15,15147989,2519155.0122595243,23,23
1963-04-16,9478546,1903409.8174836189,23,23
1963-04-17,10440114,1929592.7268671393,23,23
1963-04-18,9823422,1442259.9306480307,23,23
1963-04-19,12432705,2151371.0916822627,23,23
1963-04-22,10591918,2485697.1368329227,23,23
1963-04-23,12895926,2942685.812972285,23,23
1963-04-24,10940195,2625910.2651789933,23,23
1963-04-25,10523009,2282942.8874167707,23,23
1963-04-26,8787332,2022328.9549279287,23,23
1963-04-29,9575241,1748045.7231750563,23,23
1963-04-30,14637129,2399109.947721172,23,23
1963-05-01,8760452,2168133.1415662,23,23
1963-05-02,11556687,1848360.8130951375,23,23
1963-05-03,9758007,1609463.1988490485,23,23
1963-05-06,8074012,2078884.5155478008,23,23
1963-05-07,9971992,1899977.292074656,23,23
1963-05-08,10298046,2342361.780949626,23,23
1963-05-09,11254777,2972006.3121630587,23,23
1963-05-10,10643012,1868772.7504226193,23,23
1963-05-13,10360049,1742993.9174949117,23,23
1963-05-14,8071391,1621539.3771769628,23,23
1963-05-15,8195728,1713891.793768406,23,23
1963-05-16,9403183,1617142.7899813615,23,23
1963-05-17,8588954,1532452.4889471382,23,23
1963-05-20,9008633,1557083.54372368,23,23
1963-05-21,10827807,1859041.238871403,23,23
1963-05-22,8673454,1405337.4637979083,23,23
1963-05-23,8467042,1536010.7945097014,23,23
1963-05-24,7986574,1391068.4403071348,23,23
1963-05-27,7627554,1476823.341818031,23,23
1963-05-28,8533631,1637154.441552952,23,23
1963-05-29,9932502,1888113.089109432,23,23
1963-05-31,9994527,2644535.6757879294,23,23
1963-06-03,12739048,2261778.699525574,23,23
1963-06-04,11295880,2018029.3442402706,23,23
1963-06-05,13328048,2283503.636749547,23,23
1963-06-06,15489757,1820676.1615624595,23,23
1963-06-07,10953061,1762785.0009107143,23,23
1963-06-10,15118445,2036882.5608153977,23,23
1963-06-11,13848816,1627738.9332710877,23,23
1963-06-12,17175052,2269593.40317427,23,23
1963-06-13,18883592,1727242.1590655558,23,23
1963-06-14,7706120,1464976.2831950746,23,23
1963-06-17,11764814,1960578.2390985638,23,23
1963-06-18,8640016,1569959.52156109,23,23
1963-06-19,9438339,1871286.8254529368,23,23
1963-06-20,11707905,2742297.6558109336,23,23
1963-06-21,7527114,1640280.4431858063,23,23
1963-06-24,7829794,1909753.6869235113,23,23
1963-06-25,9203125,1892478.7970574796,23,23
1963-06-26,10901632,2758351.082116695,23,23
1963-06-27,9514262,2776207.003618218,23,23
1963-06-28,8257390,1718327.6685498059,23,23
1963-07-01,9223235,2686480.8057120703,23,23
1963-07-02,9630205,2688122.8303166702,23,23
1963-07-03,12524793,2464066.4286825657,23,23
1963-07-05,8926020,1421943.4878288582,23,23
1963-07-08,8292096,1586059.1987917796,23,23
1963-07-09,25705288,2446102.7972116657,23,23
1963-07-10,12707444,1889273.9491032362,23,23
1963-07-11,19799308,2075150.3897826746,23,23
1963-07-12,8432694,1635267.1934635341,23,23
1963-07-15,10310091,1826048.5064938217,23,23
1963-07-16,7083179,1850722.7351118624,23,23
1963-07-17,9266623,1902898.9468854032,23,23
1963-07-18,7715956,2021586.1527228989,23,23
1963-07-19,7415441,1472478.650553465,23,23
1963-07-22,7726719,1504787.3644016124,23,23
1963-07-23,7893084,2008035.9034238085,23,23
1963-07-24,7307790,1598131.0191962197,23,23
1963-07-25,10127928,1739630.1708299927,23,23
1963-07-26,7624497,1456431.1039905269,23,23
1963-07-29,6028773,1236066.549234908,23,23
1963-07-30,8280909,2385941.894997839,23,23
1963-07-31,10126141,2646394.6870739926,23,23
1963-08-01,6684722,1855240.5965169296,23,23
1963-08-02,5648450,1208083.7896983586,23,23
1963-08-05,7309035,1349789.8615114465,23,23
1963-08-06,21939820,2810911.3162734434,23,23
1963-08-07,11246911,1704210.3918343224,23,23
1963-08-08,10493587,1607925.0092251748,23,23
1963-08-09,16975996,2189661.328444548,23,23
1963-08-12,10776238,2214337.0843001045,23,23
1963-08-13,17727106,3021521.8018445633,23,23
1963-08-14,10937862,2869457.488528,23,23
1963-08-15,11427052,2465066.313989997,23,23
1963-08-16,10772892,1629028.4607090764,23,23
1963-08-19,6063355,1228394.31603916,23,23
1963-08-20,6507397,1384695.756335415,23,23
1963-08-21,6349194,1151750.835090503,23,23
1963-08-22,6493107,1319197.7883288413,23,23
1963-08-23,7738286,1670654.2805149443,23,23
1963-08-26,12294202,1584094.639116859,23,23
1963-08-27,9771552,1652327.4678080454,23,23
1963-08-28,11862555,1929150.378726527,23,23
1963-08-29,12312871,2350779.5731374584,23,23
1963-08-30,10058794,2134809.827034723,23,23
1963-09-03,12795981,2502616.0339961424,23,23
1963-09-04,10356679,2296251.694723353,23,23
1963-09-05,9463915,2140157.57471342,23,23
1963-09-06,13957263,3812327.662643403,23,23
1963-09-09,10201984,2291640.6994764954,23,23
1963-09-10,10554028,2465976.302295085,23,23
1963-09-11,12830526,2974350.458913654,23,23
1963-09-12,10780984,2026182.460707169,23,23
1963-09-13,9382695,1993765.3130670264,23,23
1963-09-16,11003799,1763409.8742987663,23,23
1963-09-17,11258794,1969250.4460740238,23,23
1963-09-18,10149742,2166939.1073829383,23,23
1963-09-19,13023540,2273182.0360478163,23,23
1963-09-20,12361134,2257252.496430874,23,23
1963-09-23,9105232,2199037.1837088987,23,23
1963-09-24,8201093,2471976.654580597,23,23
1963-09-25,12799853,3804528.4025205635,23,23
1963-09-26,10221267,3371437.6762562618,23,23
1963-09-27,8743899,2182130.6488380805,23,23
1963-09-30,9757229,1781018.8795477431,23,23
1963-10-01,8169002,1874993.2698175684,23,23
1963-10-02,8122118,1253863.5256565697,23,23
1963-10-03,10542928,1462041.1207505688,23,23
1963-10-04,13519520,2813900.1978294626,23,23
1963-10-07,7481593,2134532.484326087,23,23
1963-10-08,7379432,3261954.6972234584,23,23
1963-10-09,8222695,2155701.962112488,23,23
1963-10-10,7006035,1867326.6841343977,23,23
1963-10-11,10249831,2548121.565990405,23,23
1963-10-14,11311032,2428094.971107185,23,23
1963-10-15,19598022,3623958.975457549,23,23
1963-10-16,29968775,4632612.97710932,23,23
1963-10-17,33514728,5435658.5633091405,23,23
1963-10-18,18773520,2731698.31896122,23,23
1963-10-21,12706771,2645408.7891607396,23,23
1963-10-22,15723475,4147408.8020315357,23,23
1963-10-23,19791888,3451353.532496743,23,23
1963-10-24,20012644,3353519.714581065,23,23
1963-10-25,15801988,3506306.566489566,23,23
1963-10-28,17273528,4990116.0701648705,23,23
1963-10-29,12306887,4045848.5231844317,23,23
1963-10-30,9658907,2669371.6877712347,23,23
1963-10-31,9817819,2405989.2168322913,23,23
1963-11-01,10532862,2114500.7473551612,23,23
1963-11-04,12383176,2029729.7351264209,23,23
1963-11-06,12887487,2902573.7732311673,23,23
1963-11-07,12244096,1873768.7366471179,23,23
1963-11-08,10726750,1917783.4402274229,23,23
1963-11-11,9858309,1555377.2852869332,23,23
1963-11-12,15071970,2386588.453772554,23,23
1963-11-13,10753266,2129711.079131311,23,23
1963-11-14,11554435,2172717.3954521157,23,23
1963-11-15,9226175,1880263.1501571946,23,23
1963-11-18,13595445,2160272.4998625834,23,23
1963-11-19,11056500,1977955.753216017,23,23
1963-11-20,11409685,2588521.947914649,23,23
1963-11-21,12534010,2464417.5521225184,23,23
1963-11-22,15046089,2936656.1216435693,23,23
1963-11-26,17854989,3815537.8290971424,23,23
1963-11-27,9471540,2545817.297927603,23,23
1963-11-29,11997853,2991755.1511033718,23,23
1963-12-02,13816715,2945027.633136889,23,23
1963-12-03,9493046,2249231.038568508,23,23
1963-12-04,9647804,2013062.003778858,23,23
1963-12-05,14911685,2812785.5046628267,23,23
1963-12-06,11885362,2264762.7177867163,23,23
1963-12-09,9786258,1918091.831555251,23,23
1963-12-10,11114957,1795423.3096890077,23,23
1963-12-11,11515794,1760480.2845889293,23,23
1963-12-12,8923118,1768156.1042273939,23,23
1963-12-13,9546763,1767491.6729503553,23,23
1963-12-16,12147209,1885076.4706040733,23,23
1963-12-17,13613246,2073833.3296480272,23,23
1963-12-18,13993765,2379387.8035546485,23,23
1963-12-19,10356945,1918355.2024139203,23,23
1963-12-20,9824268,1812336.1018078737,23,23
1963-12-23,8224640,1939499.645743519,23,23
1963-12-24,9999250,1657662.5959282294,23,23
1963-12-26,8209144,1712925.6673124041,23,23
1963-12-27,12492047,2643622.1585401073,23,23
1963-12-30,9675068,3345757.1299163066,23,23
1963-12-31,13227170,3830838.4201074243,23,23
1964-01-02,8560060,2771908.38232892,23,23
1964-01-03,10969553,2639108.696275294,23,23
1964-01-06,11871534,2244513.469520891,23,23
1964-01-07,16916896,2044744.2324966304,23,23
1964-01-08,12330659,2182655.171837911,23,23
1964-01-09,17405507,3083450.2476012707,23,23
1964-01-10,15977751,3022585.9447090216,23,23
1964-01-13,18028002,3217983.335142914,23,23
1964-01-14,11529720,2779843.5579878204,23,23
1964-01-15,10121229,3608975.149240978,23,23
1964-01-16,12941193,4346675.506296018,23,23
1964-01-17,12893645,3208960.459916575,23,23
1964-01-20,16193584,3073290.4121242203,23,23
1964-01-21,13550548,4383572.98163512,23,23
1964-01-22,11215991,2954030.554303298,23,23
1964-01-23,13780501,2570583.0515762344,23,23
1964-01-24,10267684,1932995.8585061282,23,23
1964-01-27,11067922,2271466.416305868,23,23
1964-01-28,10536065,2387165.7444569618,23,23
1964-01-29,10729010,2547554.2094466276,23,23
1964-01-30,8544893,1921494.314580096,23,23
1964-01-31,10334725,2460119.904276425,23,23
1964-02-03,12825610,2789248.298422262,23,23
1964-02-04,9112787,1815348.2374759763,23,23
1964-02-05,9096322,1922430.0318526737,23,23
1964-02-06,9214222,2075157.6589005403,23,23
1964-02-07,10125730,2480328.411371464,23,23
1964-02-10,7649970,1988592.5287097879,23,23
1964-02-11,12716911,2703552.0419624895,23,23
1964-02-12,11268570,2383944.9948217757,23,23
1964-02-13,9594422,2642445.497947056,23,23
1964-02-14,10615611,2149913.049866628,23,23
1964-02-17,9766154,2541137.7961356156,23,23
1964-02-18,10091351,2296960.637695426,23,23
1964-02-19,9487923,1827926.3093113601,23,23
1964-02-20,9858192,1892495.962128112,23,23
1964-02-24,12454609,2508836.6087623406,23,23
1964-02-25,12212451,3824428.068108592,23,23
1964-02-26,15900682,3949703.5743049085,23,23
1964-02-27,15998285,3162061.9153477065,23,23
1964-02-28,10561259,2302312.878535282,23,23
1964-03-02,9628058,2354761.255283756,23,23
1964-03-03,10355021,2279593.7835068256,23,23
1964-03-04,12550203,2524427.2590515614,23,23
1964-03-05,8984479,1823526.1168630011,23,23
1964-03-06,7173159,2244289.6175004616,23,23
1964-03-09,11609813,2866851.6890112907,23,23
1964-03-10,9803463,2588327.331446361,23,23
1964-03-11,12942047,3734253.1687396504,23,23
1964-03-12,13971967,2993385.949235335,23,23
1964-03-13,17217671,4054960.5138553344,23,23
1964-03-16,16765429,2634388.5699548554,23,23
1964-03-17,13090997,2903030.214001093,23,23
1964-03-18,17420443,2851574.598087974,23,23
1964-03-19,11822591,2378727.1080179363,23,23
1964-03-20,11802827,2724596.729690641,23,23
1964-03-23,10093939,2308230.315280538,23,23
1964-03-24,11433743,2304147.7766982373,23,23
1964-03-25,8951263,2147701.304167282,23,23
1964-03-26,11187365,2423576.28924405,23,23
1964-03-30,14582106,2579600.6678577475,23,23
1964-03-31,19588391,3614075.2331782635,23,23
1964-04-01,10598916,2516766.179675743,23,23
1964-04-02,15664365,2910753.739013944,23,23
1964-04-03,11527006,2914447.283398833,23,23
1964-04-06,14313094,2641347.2499062214,23,23
1964-04-07,12629330,3279760.5278222784,23,23
1964-04-08,11008839,2365676.5097591914,23,23
1964-04-09,14077653,1987484.8938482888,23,23
1964-04-10,20226556,4566117.942528848,23,23
1964-04-13,16455178,3140660.6874738485,23,23
1964-04-14,12392426,2110238.0493367594,23,23
1964-04-15,14109089,2477818.35108361,23,23
1964-04-16,12067463,2167783.4455262274,23,23
1964-04-17,12066784,2779609.938288845,23,23
1964-04-20,11951259,2195493.044126693,23,23
1964-04-21,13067730,2535147.052384965,23,23
1964-04-22,10991252,2393837.6218131036,23,23
1964-04-23,10406352,2433658.891972646,23,23
1964-04-24,12409544,2988399.6754192486,23,23
1964-04-27,11200266,2625101.352570638,23,23
1964-04-28,9381067,2335300.2247790266,23,23
1964-04-29,14808909,3153336.9232662544,23,23
1964-04-30,10498668,2344385.7083080113,23,23
1964-05-01,10756376,2190154.38077721,23,23
1964-05-04,10956354,2118117.96332404,23,23
1964-05-05,10947371,2124600.994169088,23,23
1964-05-06,9764343,2087486.5817023925,23,23
1964-05-07,9702885,1953385.7207301725,23,23
1964-05-08,8656052,1901360.0961640514,23,23
1964-05-11,8594909,2210433.3434842695,23,23
1964-05-12,9666281,2187825.674099112,23,23
1964-05-13,9223074,2387897.7722555604,23,23
1964-05-14,9375448,2171851.710296128,23,23
1964-05-15,9552792,2113425.5397820976,23,23
1964-05-18,11791895,2891448.073729366,23,23
1964-05-19,12694451,3465874.1000736766,23,23
1964-05-20,14548886,4496682.077640414,23,23
1964-05-21,12010736,4078993.9480314646,23,23
1964-05-22,9231495,3101791.5591551363,23,23
1964-05-25,6942434,2148594.828914162,23,23
1964-05-26,8082689,2731323.813875066,23,23
1964-05-27,10809427,2776695.5786243677,23,23
1964-05-28,11563699,2760637.21037177,23,23
1964-06-01,10941312,2441869.904057946,23,23
1964-06-02,9075768,2095880.3601481207,23,23
1964-06-03,7660200,2232020.315479219,23,23
1964-06-04,10783514,2813522.298593249,23,23
1964-06-05,9511940,2493287.8753088303,23,23
1964-06-08,7508452,1490691.3135406915,23,23
1964-06-09,10302448,2527857.950269418,23,23
1964-06-10,10371608,2127544.2116292417,23,23
1964-06-11,12619153,2429559.6426709145,23,23
1964-06-12,11014813,1931362.696294874,23,23
1964-06-15,11984475,2442918.9482874423,23,23
1964-06-16,11451162,2383163.2742122114,23,23
1964-06-17,11129565,2932466.7468181252,23,23
1964-06-18,16261354,2603438.465798795,23,23
1964-06-19,6102909,1425054.8973833192,23,23
1964-06-22,9436887,2224839.5470975265,23,23
1964-06-23,8041401,1688988.9765491933,23,23
1964-06-24,8098298,1918992.9718978442,23,23
1964-06-25,9891746,2218470.215409763,23,23
1964-06-26,7143474,1635463.8710744418,23,23
1964-06-29,8316956,1628082.330185879,23,23
1964-06-30,7034756,1703810.9999196138,23,23
1964-07-01,7968797,2191584.426807698,23,23
1964-07-02,10922385,2703805.7440230977,23,23
1964-07-06,10380199,2220972.463476442,23,23
1964-07-07,12077103,2878533.8174730316,23,23
1964-07-08,8630691,2112236.487462759,23,23
1964-07-09,8837826,2075351.3453375734,23,23
1964-07-10,9061139,2879202.3808397744,23,23
1964-07-13,8231380,2538793.0582196154,23,23
1964-07-14,8327565,3200309.998977639,23,23
1964-07-15,9709874,2176864.6462560184,23,23
1964-07-16,7411439,2142017.0202838853,23,23
1964-07-17,8188429,2311931.443671096,23,23
1964-07-20,7113169,1799120.7896985114,23,23
1964-07-21,7202101,2169844.1750844195,23,23
1964-07-22,7939811,2317941.066749517,23,23
1964-07-23,7873935,1782880.6912448108,23,23
1964-07-24,6058297,1920998.3558242023,23,23
1964-07-27,8104949,2425325.555670619,23,23
1964-07-28,8696843,2087651.5694275051,23,23
1964-07-29,9294553,2276256.9867241494,23,23
1964-07-30,7156804,1679407.7072868906,23,23
1964-07-31,7656247,1744583.170724582,23,23
1964-08-03,9601628,2259804.336024439,23,23
1964-08-04,9265365,3213419.9505689405,23,23
1964-08-05,16839806,4844944.954833269,23,23
1964-08-06,10255997,2366308.8255996127,23,23
1964-08-07,9260772,1976468.5018425174,23,23
1964-08-10,6315492,2342868.747228125,23,23
1964-08-11,8098517,2816132.4327436425,23,23
1964-08-12,7424407,2121606.6842237376,23,23
1964-08-13,9040943,2400389.533314083,23,23
1964-08-14,6076481,1641392.5804109648,23,23
1964-08-17,8112871,1613366.0905381981,23,23
1964-08-18,8439140,1602247.5571557656,23,23
1964-08-19,7661801,1992638.400011113,23,23
1964-08-20,8058143,2670813.194996193,23,23
1964-08-21,6440272,2052721.5201008841,23,23
1964-08-24,8321031,1979778.6895475462,23,23
1964-08-25,7382324,2442369.3224383146,23,23
1964-08-26,6011974,1994957.2091221958,23,23
1964-08-27,9387917,2733046.0468526147,23,23
1964-08-28,6444482,1882332.5010876767,23,23
1964-08-31,7612421,2013282.201786261,23,23
1964-09-01,10992240,2340323.5121234767,23,23
1964-09-02,10964774,2233952.985312164,23,23
1964-09-03,9312328,2618636.482845202,23,23
1964-09-04,9946170,2496098.1954519115,23,23
1964-09-08,9076601,2311759.5613129437,23,23
1964-09-09,13463767,2996420.6694153994,23,23
1964-09-10,12256298,4547086.662078932,23,23
1964-09-11,19100319,4017943.318439834,23,23
1964-09-14,11850958,3445373.19340764,23,23
1964-09-15,9387453,3077663.991693601,23,23
1964-09-16,9763883,2900436.138929449,23,23
1964-09-17,10247294,3172068.8103422597,23,23
1964-09-18,12793245,3286560.9163914025,23,23
1964-09-21,10918004,2354609.1431864575,23,23
1964-09-22,9543003,2138537.735775441,23,23
1964-09-23,12131007,2778026.0614982676,23,23
1964-09-24,9098250,2220091.4765438326,23,23
1964-09-25,8451251,3005743.1325676367,23,23
1964-09-28,9479652,2196017.4402343184,23,23
1964-09-29,7475465,2019553.3654832728,23,23
1964-09-30,7002149,1802547.729443036,23,23
1964-10-01,8249005,1713519.0432078857,23,23
1964-10-02,6818938,2071223.8702880517,23,23
1964-10-05,7409258,2287937.4430003967,23,23
1964-10-06,9209296,2524398.190260809,23,23
1964-10-07,8720090,2259096.1001383364,23,23
1964-10-08,6779380,2109003.7108209897,23,23
1964-10-09,8590006,2241810.8043120764,23,23
1964-10-12,6789438,1497280.426599348,23,23
1964-10-13,10259806,2551660.00917219,23,23
1964-10-14,6545957,1852960.6265791692,23,23
1964-10-15,13347476,3314679.4154239446,23,23
1964-10-16,13118442,3258693.551280599,23,23
1964-10-19,11861504,2484407.5574991927,23,23
1964-10-20,8756404,2577727.1473375596,23,23
1964-10-21,8971870,1781103.3648433387,23,23
1964-10-22,7359456,1902306.1772095077,23,23
1964-10-23,4648703,1339225.0068135448,23,23
1964-10-26,9174127,2302178.8529402763,23,23
1964-10-27,8218765,2085867.0328032225,23,23
1964-10-28,9642723,2088076.4860166237,23,23
1964-10-29,9345850,2227005.1945351586,23,23
1964-10-30,7489683,1940373.7954009362,23,23
1964-11-02,10763184,2536518.603312291,23,23
1964-11-04,9931264,2359216.576881826,23,23
1964-11-05,6554779,1812641.7641683817,23,23
1964-11-06,8293906,2310834.719226096,23,23
1964-11-09,7599585,2162734.928387303,23,23
1964-11-10,7987772,2112701.130748663,23,23
1964-11-11,6524665,1738869.4074259195,23,23
1964-11-12,8313483,1909157.6358162835,23,23
1964-11-13,8426806,2221746.3100714423,23,23
1964-11-16,9625593,2206010.8240700923,23,23
1964-11-17,11869677,2741539.437406393,23,23
1964-11-18,9807551,3034790.4121511057,23,23
1964-11-19,7546177,2629978.862200178,23,23
1964-11-20,8518996,2828814.2023764085,23,23
1964-11-23,9482955,2612290.3266878426,23,23
1964-11-24,14254530,3222108.1788901538,23,23
1964-11-25,9238631,2922123.277662918,23,23
1964-11-27,7559279,2647818.3014675975,23,23
1964-11-30,7949709,2322897.3010509983,23,23
1964-12-01,8344081,2691190.7822814137,23,23
1964-12-02,12893715,2716508.4059474654,23,23
1964-12-03,7167243,2329780.451287659,23,23
1964-12-04,10182482,1667048.500596866,23,23
1964-12-07,10779391,2503394.5393831786,23,23
1964-12-08,13536828,2625685.9885070454,23,23
1964-12-09,9742338,2414827.9048575647,23,23
1964-12-10,12479475,2419087.852308901,23,23
1964-12-11,8144013,2600106.2309906688,23,23
1964-12-14,8187213,2244976.016992215,23,23
1964-12-15,8550337,2436152.9263467714,23,23
1964-12-16,7621611,1869442.7516108379,23,23
1964-12-17,9446530,1945707.9880184568,23,23
1964-12-18,12206306,2598188.540109925,23,23
1964-12-21,9074931,2188751.0844102353,23,23
1964-12-22,12778737,2292835.33873567,23,23
1964-12-23,8696707,1942760.719658535,23,23
1964-12-24,8475142,1671448.6099021286,23,23
1964-12-28,7847036,1800533.0923908502,23,23
1964-12-29,7908821,2025720.6838233918,23,23
1964-12-30,5910288,1711850.326233238,23,23
1964-12-31,8849530,2643039.8800911903,23,23
1965-01-04,8027247,2153986.8076534197,23,23
1965-01-05,7917342,2092202.112537533,23,23
1965-01-06,13022430,3039675.175860785,23,23
1965-01-07,14886513,3156455.443776995,23,23
1965-01-08,10589733,2986954.2796411514,23,23
1965-01-11,8036459,2117041.833444327,23,23
1965-01-12,14334157,2748989.4855890945,23,23
1965-01-13,14433189,2976591.0488903746,23,23
1965-01-14,11111534,3537463.243712209,23,23
1965-01-15,10893801,3205451.015456978,23,23
1965-01-18,15923567,4360870.673512129,23,23
1965-01-19,14610122,4192917.5044106506,23,23
1965-01-20,11396266,3128607.3727795184,23,23
1965-01-21,8656831,2924209.959987566,23,23
1965-01-22,10642546,2775153.6876653656,23,23
1965-01-25,10591265,2402339.0340430588,23,23
1965-01-26,10981238,2667282.590425551,23,23
1965-01-27,10445543,2957738.7272214144,23,23
1965-01-28,13079019,3233750.37299034,23,23
1965-01-29,10515112,2822560.2529510707,23,23
1965-02-01,15730341,3637269.3716931045,23,23
1965-02-02,9597791,2104572.8602007143,23,23
1965-02-03,14038496,2545556.932131173,23,23
1965-02-04,12184161,2990708.4886489324,23,23
1965-02-05,8823165,2179833.656850839,23,23
1965-02-08,11527590,2879618.2266651653,23,23
1965-02-09,12208411,2432997.4746860582,23,23
1965-02-10,12988613,3212567.412989512,23,23
1965-02-11,12906797,2949060.7972413898,23,23
1965-02-12,10442362,2566404.7972706705,23,23
1965-02-15,9997165,2861888.2141346037,23,23
1965-02-16,11336763,3029609.307764519,23,23
1965-02-17,15382853,3356637.4778018,23,23
1965-02-18,12890076,3587399.0198878944,23,23
1965-02-19,10060518,3111198.3620444722,23,23
1965-02-23,10192180,2640518.9545398913,23,23
1965-02-24,13452539,3903986.1986142993,23,23
1965-02-25,11377432,3420711.560022205,23,23
1965-02-26,13300241,3169523.3282651976,23,23
1965-03-01,15119740,2724213.6119483113,23,23
1965-03-02,10674525,2681591.6745884567,23,23
1965-03-03,9398192,2078907.7003097162,23,23
1965-03-04,12409353,2643702.26154444,23,23
1965-03-05,16138293,3009971.6652797237,23,23
1965-03-08,13086061,2751054.2814453207,23,23
1965-03-09,8017423,2175027.4865459036,23,23
1965-03-10,8100362,1929636.919446053,23,23
1965-03-11,11897440,3082744.015256388,23,23
1965-03-12,10849879,2794256.232475102,23,23
1965-03-15,11315198,2801777.6599576324,23,23
1965-03-16,11079404,2531367.858986335,23,23
1965-03-17,10429082,1860773.8893347979,23,23
1965-03-18,9361697,2185890.3131613713,23,23
1965-03-19,9218607,2577891.142799992,23,23
1965-03-22,6943315,1940016.7991341501,23,23
1965-03-23,7918328,2052922.687033169,23,23
1965-03-24,11639727,2682576.9445388094,23,23
1965-03-25,7856758,1998936.079159841,23,23
1965-03-26,8155477,3063880.91058068,23,23
1965-03-29,21187282,2476957.9388879985,23,23
1965-03-30,6753296,1906673.5431302823,23,23
1965-03-31,8059573,2053223.302785974,23,23
1965-04-01,7010675,1794409.9114033058,23,23
1965-04-02,8142568,2358484.292926803,23,23
1965-04-05,10140319,2693125.6262483895,23,23
1965-04-06,13569105,3254539.9822299257,23,23
1965-04-07,8471180,2188442.3695687577,23,23
1965-04-08,12135847,3000157.2146584094,23,23
1965-04-09,17831093,3046804.5942232534,23,23
1965-04-12,14070163,2708028.790504873,23,23
1965-04-13,21364498,5292848.875469301,23,23
1965-04-14,12672311,3615970.1471685693,23,23
1965-04-15,14338467,3764676.1839555986,23,23
1965-04-19,11168216,2919893.523308456,23,23
1965-04-20,13525005,3952275.025545342,23,23
1965-04-21,11562124,2566509.125671655,23,23
1965-04-22,9854724,2438960.5362680256,23,23
1965-04-23,8980506,2361971.221114075,23,23
1965-04-26,11861046,2662892.8092663065,23,23
1965-04-27,11291046,2409579.837211825,23,23
1965-04-28,8381382,2130985.589766022,23,23
1965-04-29,10458828,2290885.256005328,23,23
1965-04-30,10465791,2515867.302019052,23,23
1965-05-03,9122291,2358308.2588940877,23,23
1965-05-04,10246440,2329225.9472743757,23,23
1965-05-05,10313252,2758999.281060502,23,23
1965-05-06,13419994,3061068.8849677593,23,23
1965-05-07,10233927,2731464.767492041,23,23
1965-05-10,7061815,1970387.1736679599,23,23
1965-05-11,10546779,1893342.6466520354,23,23
1965-05-12,8006178,2045417.306711398,23,23
1965-05-13,10654122,2368771.211963892,23,23
1965-05-14,10872074,1865819.469429642,23,23
1965-05-17,9921108,2293648.5983139127,23,23
1965-05-18,9544414,2310423.3518374413,23,23
1965-05-19,9246908,2153220.697267104,23,23
1965-05-20,10246316,2215201.7877809256,23,23
1965-05-21,7803733,1633511.8819261193,23,23
1965-05-24,7784998,2351291.2012358084,23,23
1965-05-25,6700469,2076751.0220802873,23,23
1965-05-26,8380238,2223309.392439276,23,23
1965-05-27,8379017,2121372.9848389775,23,23
1965-05-28,6828485,1766163.7571965754,23,23
1965-06-01,8601041,2285652.07646564,23,23
1965-06-02,13626974,3495732.225851305,23,23
1965-06-03,10034849,2491238.1203227043,23,23
1965-06-04,7952871,2227120.285500057,23,23
1965-06-07,9694268,2584519.555319421,23,23
1965-06-08,9811775,2074676.6231228188,23,23
1965-06-09,12447688,4691940.659400046,23,23
1965-06-10,17190001,5206253.6818476245,23,23
1965-06-11,12248177,3691318.833555065,23,23
1965-06-14,10276670,3361300.4860802814,23,23
1965-06-15,18601651,5974693.3019941375,23,23
1965-06-16,11660238,3825905.795831118,23,23
1965-06-17,7459260,2320895.505552657,23,23
1965-06-18,7018059,2322530.4490682296,23,23
1965-06-21,9275912,2424824.8927028775,23,23
1965-06-22,6630406,1809165.7700177059,23,23
1965-06-23,7725277,1980764.671069242,23,23
1965-06-24,9914133,2790007.490286896,23,23
1965-06-25,12525363,4312083.576669745,23,23
1965-06-28,14420119,4206296.270370252,23,23
1965-06-29,22864988,7200339.154401585,23,23
1965-06-30,11096520,4087566.9644821957,23,23
1965-07-01,10635668,2923930.5680948347,23,23
1965-07-02,8101939,2613871.6617227644,23,23
1965-07-06,6593853,1862443.0759769976,23,23
1965-07-07,5656240,2166715.998686716,23,23
1965-07-08,10143689,2484920.357917942,23,23
1965-07-09,8180565,2569699.4182593226,23,23
1965-07-12,7845262,2255635.7413150966,23,23
1965-07-13,7086578,2033087.9352099448,23,23
1965-07-14,6024772,2591449.0792215094,23,23
1965-07-15,6589146,2658593.46052061,23,23
1965-07-16,5224443,1819595.6262401193,23,23
1965-07-19,7914140,1815534.0201533213,23,23
1965-07-20,13127974,3306782.531940438,23,23
1965-07-21,9692774,2756603.92485803,23,23
1965-07-22,7082672,1858933.9756330773,23,23
1965-07-23,10931339,2827468.9058596417,23,23
1965-07-26,9401278,2652123.3602995276,23,23
1965-07-27,17766776,4003260.8394753635,23,23
1965-07-28,11206943,3454310.358457856,23,23
